17.01.2019,00:35,1.14018,1.14036,1.14016,1.14020,233
17.01.2019,00:40,1.14021,1.14041,1.14017,1.14032,325
17.01.2019,00:45,1.14032,1.14056,1.14030,1.14033,297
17.01.2019,00:50,1.14034,1.14041,1.14003,1.14008,310
17.01.2019,00:55,1.14007,1.14035,1.13966,1.13972,532
17.01.2019,01:00,1.13973,1.13994,1.13950,1.13969,491
17.01.2019,01:05,1.13969,1.14003,1.13957,1.13998,384
17.01.2019,01:10,1.13999,1.14021,1.13996,1.14015,416
17.01.2019,01:15,1.14016,1.14016,1.13993,1.14003,384
17.01.2019,01:20,1.14003,1.14003,1.13944,1.13944,470
17.01.2019,01:25,1.13945,1.13965,1.13929,1.13942,587
17.01.2019,01:30,1.13943,1.13972,1.13926,1.13955,607
17.01.2019,01:35,1.13954,1.13977,1.13947,1.13953,366
17.01.2019,01:40,1.13954,1.13954,1.13930,1.13942,320
17.01.2019,01:45,1.13941,1.13951,1.13918,1.13929,221
17.01.2019,01:50,1.13928,1.13937,1.13922,1.13927,206
17.01.2019,01:55,1.13926,1.13943,1.13919,1.13919,356
17.01.2019,02:00,1.13916,1.13950,1.13916,1.13948,184
17.01.2019,02:05,1.13947,1.13959,1.13943,1.13957,111
17.01.2019,02:10,1.13957,1.13957,1.13944,1.13956,121
17.01.2019,02:15,1.13955,1.13956,1.13945,1.13952,89
17.01.2019,02:20,1.13952,1.13953,1.13934,1.13940,132
17.01.2019,02:25,1.13941,1.13941,1.13916,1.13922,152
17.01.2019,02:30,1.13923,1.13926,1.13907,1.13908,130
17.01.2019,02:35,1.13908,1.13910,1.13896,1.13902,139
17.01.2019,02:40,1.13903,1.13907,1.13899,1.13900,99
17.01.2019,02:45,1.13899,1.13906,1.13896,1.13902,137
17.01.2019,02:50,1.13897,1.13916,1.13895,1.13914,205
17.01.2019,02:55,1.13914,1.13915,1.13904,1.13904,127
17.01.2019,03:00,1.13910,1.13937,1.13910,1.13919,93
17.01.2019,03:05,1.13919,1.13937,1.13913,1.13931,629
17.01.2019,03:10,1.13931,1.13951,1.13923,1.13951,91
17.01.2019,03:15,1.13954,1.13956,1.13939,1.13956,136
17.01.2019,03:20,1.13951,1.13962,1.13950,1.13959,129
17.01.2019,03:25,1.13954,1.13957,1.13942,1.13954,58
17.01.2019,03:30,1.13952,1.13958,1.13945,1.13950,111
17.01.2019,03:35,1.13950,1.13957,1.13950,1.13955,238
17.01.2019,03:40,1.13955,1.13956,1.13951,1.13952,191
17.01.2019,03:45,1.13954,1.13958,1.13950,1.13955,240
17.01.2019,03:50,1.13954,1.13960,1.13952,1.13952,160
17.01.2019,03:55,1.13954,1.13954,1.13935,1.13942,81
17.01.2019,04:00,1.13943,1.13973,1.13942,1.13968,161
17.01.2019,04:05,1.13966,1.13967,1.13958,1.13962,22
17.01.2019,04:10,1.13964,1.13967,1.13959,1.13965,36
17.01.2019,04:15,1.13967,1.13971,1.13960,1.13965,38
17.01.2019,04:20,1.13964,1.13969,1.13963,1.13968,37
17.01.2019,04:25,1.13968,1.13984,1.13965,1.13971,113
17.01.2019,04:30,1.13970,1.13981,1.13970,1.13981,27
17.01.2019,04:35,1.13982,1.13991,1.13980,1.13989,42
17.01.2019,04:40,1.13988,1.13997,1.13986,1.13989,101
17.01.2019,04:45,1.13987,1.13991,1.13979,1.13982,205
17.01.2019,04:50,1.13980,1.13983,1.13968,1.13973,177
17.01.2019,04:55,1.13974,1.13996,1.13969,1.13992,129
17.01.2019,05:00,1.13990,1.13990,1.13941,1.13955,178
17.01.2019,05:05,1.13954,1.13985,1.13954,1.13977,182
17.01.2019,05:10,1.13979,1.13985,1.13962,1.13979,150
17.01.2019,05:15,1.13980,1.13987,1.13962,1.13974,188
