<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<INDEX>
SPFB.Si-3.18	5	20180307	145500	57599	57600	57590	57592	83	6052
SPFB.Si-3.18	5	20180307	150000	57596	57600	57584	57592	169	6053
SPFB.Si-3.18	5	20180307	150500	57595	57600	57567	57571	443	6054
SPFB.Si-3.18	5	20180307	151000	57562	57571	57529	57562	163	6055
SPFB.Si-3.18	5	20180307	151500	57547	57547	57529	57532	261	6056
SPFB.Si-3.18	5	20180307	152000	57524	57536	57473	57473	356	6057
SPFB.Si-3.18	5	20180307	152500	57472	57525	57472	57504	605	6058
SPFB.Si-3.18	5	20180307	153000	57502	57518	57490	57490	203	6059
SPFB.Si-3.18	5	20180307	153500	57483	57503	57458	57496	497	6060
SPFB.Si-3.18	5	20180307	154000	57490	57510	57490	57510	195	6061
SPFB.Si-3.18	5	20180307	154500	57501	57516	57478	57516	249	6062
SPFB.Si-3.18	5	20180307	155000	57516	57519	57505	57513	125	6063
SPFB.Si-3.18	5	20180307	155500	57520	57520	57476	57491	108	6064
SPFB.Si-3.18	5	20180307	160000	57491	57491	57452	57467	351	6065
SPFB.Si-3.18	5	20180307	160500	57463	57520	57462	57502	727	6066
SPFB.Si-3.18	5	20180307	161000	57518	57520	57481	57481	139	6067
SPFB.Si-3.18	5	20180307	161500	57497	57497	57480	57483	107	6068
SPFB.Si-3.18	5	20180307	162000	57491	57523	57483	57523	622	6069
SPFB.Si-3.18	5	20180307	162500	57520	57537	57455	57455	442	6070
SPFB.Si-3.18	5	20180307	163000	57455	57457	57412	57426	682	6071
SPFB.Si-3.18	5	20180307	163500	57417	57425	57380	57420	1430	6072
SPFB.Si-3.18	5	20180307	164000	57400	57416	57398	57400	262	6073
SPFB.Si-3.18	5	20180307	164500	57400	57420	57385	57403	465	6074
SPFB.Si-3.18	5	20180307	165000	57408	57461	57408	57435	551	6075
SPFB.Si-3.18	5	20180307	165500	57430	57451	57415	57430	758	6076
SPFB.Si-3.18	5	20180307	170000	57431	57470	57431	57457	470	6077
SPFB.Si-3.18	5	20180307	170500	57457	57476	57437	57476	738	6078
SPFB.Si-3.18	5	20180307	171000	57477	57489	57464	57466	501	6079
SPFB.Si-3.18	5	20180307	171500	57471	57471	57420	57431	561	6080
SPFB.Si-3.18	5	20180307	172000	57432	57494	57421	57494	277	6081
SPFB.Si-3.18	5	20180307	172500	57493	57562	57479	57559	672	6082
SPFB.Si-3.18	5	20180307	173000	57559	57589	57541	57580	312	6083
SPFB.Si-3.18	5	20180307	173500	57584	57585	57532	57548	415	6084
SPFB.Si-3.18	5	20180307	174000	57538	57538	57470	57470	450	6085
SPFB.Si-3.18	5	20180307	174500	57477	57502	57460	57491	486	6086
SPFB.Si-3.18	5	20180307	175000	57490	57537	57490	57524	787	6087
SPFB.Si-3.18	5	20180307	175500	57529	57548	57521	57535	519	6088
SPFB.Si-3.18	5	20180307	180000	57548	57562	57542	57562	289	6089
SPFB.Si-3.18	5	20180307	180500	57568	57577	57531	57560	887	6090
SPFB.Si-3.18	5	20180307	181000	57551	57553	57533	57543	55	6091
SPFB.Si-3.18	5	20180307	181500	57559	57559	57521	57540	223	6092
SPFB.Si-3.18	5	20180307	182000	57525	57545	57507	57535	113	6093
SPFB.Si-3.18	5	20180307	182500	57538	57549	57525	57544	32	6094
SPFB.Si-3.18	5	20180307	183000	57549	57573	57549	57556	140	6095
SPFB.Si-3.18	5	20180307	183500	57556	57558	57485	57547	429	6096
SPFB.Si-3.18	5	20180307	184000	57547	57547	57459	57472	389	6097
SPFB.Si-3.18	5	20180307	184500	57474	57474	57440	57473	481	6098
SPFB.Si-3.18	5	20180307	191000	57417	57450	57399	57403	245	6099
SPFB.Si-3.18	5	20180307	191500	57403	57415	57382	57400	1122	6100
SPFB.Si-3.18	5	20180307	192000	57401	57431	57399	57431	453	6101
SPFB.Si-3.18	5	20180307	192500	57431	57470	57425	57441	495	6102
SPFB.Si-3.18	5	20180307	193000	57447	57457	57432	57438	388	6103
SPFB.Si-3.18	5	20180307	193500	57426	57439	57387	57423	355	6104
SPFB.Si-3.18	5	20180307	194000	57410	57410	57365	57382	217	6105
SPFB.Si-3.18	5	20180307	194500	57382	57408	57378	57408	132	6106
SPFB.Si-3.18	5	20180307	195000	57404	57444	57404	57444	268	6107
SPFB.Si-3.18	5	20180307	195500	57443	57517	57443	57517	516	6108
SPFB.Si-3.18	5	20180307	200000	57512	57564	57490	57551	727	6109
SPFB.Si-3.18	5	20180307	200500	57562	57569	57527	57560	180	6110
SPFB.Si-3.18	5	20180307	201000	57528	57534	57490	57490	329	6111
SPFB.Si-3.18	5	20180307	201500	57503	57560	57493	57560	344	6112
SPFB.Si-3.18	5	20180307	202000	57558	57593	57556	57556	418	6113
SPFB.Si-3.18	5	20180307	202500	57566	57575	57556	57567	394	6114
SPFB.Si-3.18	5	20180307	203000	57567	57571	57546	57546	88	6115
SPFB.Si-3.18	5	20180307	203500	57541	57571	57541	57570	138	6116
SPFB.Si-3.18	5	20180307	204000	57555	57579	57555	57568	299	6117
SPFB.Si-3.18	5	20180307	204500	57583	57589	57567	57586	337	6118
SPFB.Si-3.18	5	20180307	205000	57578	57600	57578	57593	600	6119
SPFB.Si-3.18	5	20180307	205500	57600	57607	57590	57606	462	6120
SPFB.Si-3.18	5	20180307	210000	57601	57603	57585	57603	198	6121
SPFB.Si-3.18	5	20180307	210500	57602	57602	57583	57591	310	6122
SPFB.Si-3.18	5	20180307	211000	57600	57600	57592	57592	56	6123
SPFB.Si-3.18	5	20180307	211500	57586	57592	57570	57570	178	6124
SPFB.Si-3.18	5	20180307	212000	57565	57567	57545	57545	153	6125
SPFB.Si-3.18	5	20180307	212500	57557	57563	57541	57541	75	6126
SPFB.Si-3.18	5	20180307	213000	57542	57547	57526	57528	46	6127
SPFB.Si-3.18	5	20180307	213500	57525	57554	57517	57553	317	6128
SPFB.Si-3.18	5	20180307	214000	57533	57538	57533	57538	10	6129
SPFB.Si-3.18	5	20180307	214500	57536	57554	57533	57549	31	6130
SPFB.Si-3.18	5	20180307	215000	57549	57569	57540	57569	10	6131
SPFB.Si-3.18	5	20180307	215500	57561	57576	57556	57567	77	6132
SPFB.Si-3.18	5	20180307	220000	57570	57570	57570	57570	5	6133
SPFB.Si-3.18	5	20180307	220500	57574	57574	57533	57533	21	6134
SPFB.Si-3.18	5	20180307	221000	57538	57542	57531	57542	7	6135
SPFB.Si-3.18	5	20180307	221500	57532	57535	57526	57526	25	6136
SPFB.Si-3.18	5	20180307	222000	57530	57532	57520	57520	70	6137
SPFB.Si-3.18	5	20180307	222500	57517	57540	57507	57540	68	6138
SPFB.Si-3.18	5	20180307	223000	57546	57563	57538	57563	19	6139
SPFB.Si-3.18	5	20180307	223500	57564	57571	57550	57552	20	6140
SPFB.Si-3.18	5	20180307	224000	57555	57555	57555	57555	28	6141
SPFB.Si-3.18	5	20180307	224500	57551	57554	57551	57554	12	6142
SPFB.Si-3.18	5	20180307	225500	57531	57543	57526	57543	5	6143
SPFB.Si-3.18	5	20180307	230000	57543	57543	57511	57511	61	6144
SPFB.Si-3.18	5	20180307	230500	57520	57525	57515	57516	445	6145
SPFB.Si-3.18	5	20180307	231000	57509	57509	57460	57469	272	6146
SPFB.Si-3.18	5	20180307	231500	57471	57482	57453	57482	57	6147
SPFB.Si-3.18	5	20180307	232000	57465	57466	57442	57442	154	6148
SPFB.Si-3.18	5	20180307	232500	57440	57450	57440	57442	63	6149
SPFB.Si-3.18	5	20180307	233000	57443	57485	57443	57485	69	6150
SPFB.Si-3.18	5	20180307	233500	57463	57463	57435	57444	186	6151
SPFB.Si-3.18	5	20180307	234000	57453	57453	57426	57433	52	6152
SPFB.Si-3.18	5	20180307	234500	57430	57470	57430	57470	24	6153
SPFB.Si-3.18	5	20180307	235000	57466	57477	57426	57426	289	6154
SPFB.Si-3.18	5	20180309	100500	57500	57685	57500	57568	1771	6155
SPFB.Si-3.18	5	20180309	101000	57566	57588	57525	57530	623	6156
SPFB.Si-3.18	5	20180309	101500	57533	57581	57531	57555	113	6157
SPFB.Si-3.18	5	20180309	102000	57558	57612	57558	57584	1185	6158
SPFB.Si-3.18	5	20180309	102500	57587	57637	57584	57627	1899	6159
SPFB.Si-3.18	5	20180309	103000	57619	57652	57618	57639	2044	6160
SPFB.Si-3.18	5	20180309	103500	57632	57677	57632	57656	1153	6161
SPFB.Si-3.18	5	20180309	104000	57657	57671	57644	57660	658	6162
SPFB.Si-3.18	5	20180309	104500	57660	57677	57645	57670	355	6163
SPFB.Si-3.18	5	20180309	105000	57676	57717	57674	57674	1623	6164
SPFB.Si-3.18	5	20180309	105500	57674	57695	57668	57668	323	6165
SPFB.Si-3.18	5	20180309	110000	57667	57679	57640	57659	190	6166
SPFB.Si-3.18	5	20180309	110500	57673	57681	57624	57641	96	6167
SPFB.Si-3.18	5	20180309	111000	57621	57643	57614	57630	120	6168
SPFB.Si-3.18	5	20180309	111500	57630	57653	57611	57618	244	6169
SPFB.Si-3.18	5	20180309	112000	57623	57650	57603	57605	396	6170
SPFB.Si-3.18	5	20180309	112500	57612	57614	57573	57601	200	6171
SPFB.Si-3.18	5	20180309	113000	57601	57638	57601	57635	661	6172
SPFB.Si-3.18	5	20180309	113500	57636	57648	57623	57636	1073	6173
SPFB.Si-3.18	5	20180309	114000	57636	57644	57625	57625	79	6174
SPFB.Si-3.18	5	20180309	114500	57630	57642	57630	57642	170	6175
SPFB.Si-3.18	5	20180309	115000	57642	57648	57607	57610	534	6176
SPFB.Si-3.18	5	20180309	115500	57614	57620	57596	57604	634	6177
SPFB.Si-3.18	5	20180309	120000	57610	57616	57588	57590	705	6178
SPFB.Si-3.18	5	20180309	120500	57591	57600	57552	57560	466	6179
SPFB.Si-3.18	5	20180309	121000	57558	57575	57552	57552	286	6180
SPFB.Si-3.18	5	20180309	121500	57556	57576	57525	57525	503	6181
SPFB.Si-3.18	5	20180309	122000	57525	57546	57509	57544	545	6182
SPFB.Si-3.18	5	20180309	122500	57548	57561	57535	57545	129	6183
SPFB.Si-3.18	5	20180309	123000	57558	57570	57543	57570	216	6184
SPFB.Si-3.18	5	20180309	123500	57568	57575	57557	57575	123	6185
SPFB.Si-3.18	5	20180309	124000	57576	57582	57562	57568	55	6186
SPFB.Si-3.18	5	20180309	124500	57578	57595	57578	57585	99	6187
SPFB.Si-3.18	5	20180309	125000	57593	57598	57584	57589	143	6188
SPFB.Si-3.18	5	20180309	125500	57594	57599	57584	57586	296	6189
SPFB.Si-3.18	5	20180309	130000	57584	57595	57579	57583	154	6190
SPFB.Si-3.18	5	20180309	130500	57584	57597	57566	57592	70	6191
SPFB.Si-3.18	5	20180309	131000	57582	57587	57558	57565	93	6192
SPFB.Si-3.18	5	20180309	131500	57555	57582	57548	57558	136	6193
SPFB.Si-3.18	5	20180309	132000	57563	57565	57543	57560	92	6194
SPFB.Si-3.18	5	20180309	132500	57566	57580	57559	57562	73	6195
SPFB.Si-3.18	5	20180309	133000	57575	57632	57572	57632	1880	6196
SPFB.Si-3.18	5	20180309	133500	57632	57654	57617	57626	726	6197
SPFB.Si-3.18	5	20180309	134000	57621	57642	57612	57626	389	6198
SPFB.Si-3.18	5	20180309	134500	57617	57629	57605	57609	629	6199
SPFB.Si-3.18	5	20180309	135000	57613	57619	57601	57610	245	6200
SPFB.Si-3.18	5	20180309	135500	57619	57636	57596	57602	184	6201
SPFB.Si-3.18	5	20180309	140000	57601	57635	57601	57635	127	6202
SPFB.Si-3.18	5	20180309	141000	57618	57641	57618	57625	312	6203
SPFB.Si-3.18	5	20180309	141500	57628	57633	57612	57623	152	6204
SPFB.Si-3.18	5	20180309	142000	57610	57613	57586	57589	587	6205
SPFB.Si-3.18	5	20180309	142500	57597	57605	57584	57604	155	6206
SPFB.Si-3.18	5	20180309	143000	57608	57618	57587	57598	126	6207
SPFB.Si-3.18	5	20180309	143500	57599	57605	57587	57596	62	6208
SPFB.Si-3.18	5	20180309	144000	57596	57599	57584	57590	73	6209
SPFB.Si-3.18	5	20180309	144500	57580	57600	57577	57600	55	6210
SPFB.Si-3.18	5	20180309	145000	57588	57626	57583	57626	60	6211
SPFB.Si-3.18	5	20180309	145500	57617	57622	57608	57619	57	6212
SPFB.Si-3.18	5	20180309	150000	57609	57611	57600	57600	121	6213
SPFB.Si-3.18	5	20180309	150500	57600	57606	57587	57606	67	6214
SPFB.Si-3.18	5	20180309	151000	57601	57622	57601	57614	96	6215
SPFB.Si-3.18	5	20180309	151500	57610	57610	57580	57587	99	6216
SPFB.Si-3.18	5	20180309	152000	57599	57612	57594	57594	175	6217
SPFB.Si-3.18	5	20180309	152500	57604	57605	57568	57570	141	6218
SPFB.Si-3.18	5	20180309	153000	57578	57596	57578	57591	46	6219
SPFB.Si-3.18	5	20180309	153500	57599	57603	57591	57591	97	6220
SPFB.Si-3.18	5	20180309	154000	57593	57602	57577	57585	353	6221
SPFB.Si-3.18	5	20180309	154500	57588	57599	57578	57588	196	6222
SPFB.Si-3.18	5	20180309	155000	57593	57609	57593	57609	193	6223
SPFB.Si-3.18	5	20180309	155500	57615	57651	57615	57633	663	6224
SPFB.Si-3.18	5	20180309	160000	57641	57653	57638	57647	342	6225
SPFB.Si-3.18	5	20180309	160500	57650	57660	57639	57660	223	6226
SPFB.Si-3.18	5	20180309	161000	57653	57654	57636	57649	342	6227
SPFB.Si-3.18	5	20180309	161500	57659	57690	57659	57678	131	6228
SPFB.Si-3.18	5	20180309	162000	57684	57713	57681	57693	569	6229
SPFB.Si-3.18	5	20180309	162500	57694	57740	57682	57730	732	6230
SPFB.Si-3.18	5	20180309	163000	57725	57736	57670	57695	812	6231
SPFB.Si-3.18	5	20180309	163500	57702	57703	57467	57521	2590	6232
SPFB.Si-3.18	5	20180309	164000	57522	57628	57499	57617	1625	6233
SPFB.Si-3.18	5	20180309	164500	57606	57683	57592	57669	720	6234
SPFB.Si-3.18	5	20180309	165000	57671	57679	57593	57598	429	6235
SPFB.Si-3.18	5	20180309	165500	57592	57627	57556	57563	500	6236
SPFB.Si-3.18	5	20180309	170000	57557	57584	57513	57523	979	6237
SPFB.Si-3.18	5	20180309	170500	57521	57553	57495	57500	1192	6238
SPFB.Si-3.18	5	20180309	171000	57506	57518	57483	57504	450	6239
SPFB.Si-3.18	5	20180309	171500	57504	57517	57471	57476	858	6240
SPFB.Si-3.18	5	20180309	172000	57470	57483	57390	57412	2114	6241
SPFB.Si-3.18	5	20180309	172500	57404	57445	57395	57431	2021	6242
SPFB.Si-3.18	5	20180309	173000	57442	57456	57413	57444	1560	6243
SPFB.Si-3.18	5	20180309	173500	57435	57463	57405	57444	1120	6244
SPFB.Si-3.18	5	20180309	174000	57450	57479	57430	57433	450	6245
SPFB.Si-3.18	5	20180309	174500	57447	57512	57438	57511	1290	6246
SPFB.Si-3.18	5	20180309	175000	57510	57516	57470	57482	637	6247
SPFB.Si-3.18	5	20180309	175500	57480	57480	57420	57435	1720	6248
SPFB.Si-3.18	5	20180309	180000	57432	57446	57412	57417	635	6249
SPFB.Si-3.18	5	20180309	180500	57415	57415	57321	57353	2420	6250
SPFB.Si-3.18	5	20180309	181000	57346	57368	57328	57337	837	6251
SPFB.Si-3.18	5	20180309	181500	57331	57350	57308	57334	1186	6252
SPFB.Si-3.18	5	20180309	182000	57329	57329	57273	57306	1862	6253
SPFB.Si-3.18	5	20180309	182500	57298	57304	57257	57281	2552	6254
SPFB.Si-3.18	5	20180309	183000	57279	57307	57258	57302	1867	6255
SPFB.Si-3.18	5	20180309	183500	57307	57314	57252	57255	1092	6256
SPFB.Si-3.18	5	20180309	184000	57264	57280	57254	57271	1088	6257
SPFB.Si-3.18	5	20180309	184500	57268	57279	57251	57251	805	6258
SPFB.Si-3.18	5	20180309	190500	57312	57384	57312	57383	1683	6259
SPFB.Si-3.18	5	20180309	191000	57373	57385	57355	57372	797	6260
SPFB.Si-3.18	5	20180309	191500	57382	57382	57319	57324	207	6261
SPFB.Si-3.18	5	20180309	192000	57316	57316	57277	57282	155	6262
SPFB.Si-3.18	5	20180309	192500	57274	57290	57238	57254	762	6263
SPFB.Si-3.18	5	20180309	193000	57250	57284	57228	57228	626	6264
SPFB.Si-3.18	5	20180309	193500	57226	57266	57224	57241	485	6265
SPFB.Si-3.18	5	20180309	194000	57240	57280	57240	57275	316	6266
SPFB.Si-3.18	5	20180309	194500	57277	57286	57266	57266	39	6267
SPFB.Si-3.18	5	20180309	195000	57266	57307	57266	57287	519	6268
SPFB.Si-3.18	5	20180309	195500	57289	57303	57271	57303	165	6269
SPFB.Si-3.18	5	20180309	200000	57296	57309	57295	57307	64	6270
SPFB.Si-3.18	5	20180309	200500	57301	57338	57289	57331	268	6271
SPFB.Si-3.18	5	20180309	201000	57331	57343	57324	57325	247	6272
SPFB.Si-3.18	5	20180309	201500	57322	57323	57300	57315	60	6273
SPFB.Si-3.18	5	20180309	202000	57309	57337	57306	57326	432	6274
SPFB.Si-3.18	5	20180309	202500	57321	57326	57320	57320	12	6275
SPFB.Si-3.18	5	20180309	203000	57320	57332	57320	57332	13	6276
SPFB.Si-3.18	5	20180309	203500	57333	57335	57330	57335	194	6277
SPFB.Si-3.18	5	20180309	204000	57335	57339	57335	57339	125	6278
SPFB.Si-3.18	5	20180309	204500	57346	57346	57340	57340	29	6279
SPFB.Si-3.18	5	20180309	205000	57335	57345	57335	57335	191	6280
SPFB.Si-3.18	5	20180309	205500	57339	57349	57328	57341	32	6281
SPFB.Si-3.18	5	20180309	210000	57336	57344	57336	57340	13	6282
SPFB.Si-3.18	5	20180309	210500	57335	57336	57328	57333	234	6283
SPFB.Si-3.18	5	20180309	211000	57327	57327	57291	57296	163	6284
SPFB.Si-3.18	5	20180309	211500	57296	57314	57291	57314	126	6285
SPFB.Si-3.18	5	20180309	212000	57311	57311	57300	57300	61	6286
SPFB.Si-3.18	5	20180309	212500	57297	57297	57282	57290	97	6287
SPFB.Si-3.18	5	20180309	213000	57303	57304	57290	57299	61	6288
SPFB.Si-3.18	5	20180309	213500	57297	57311	57297	57311	101	6289
SPFB.Si-3.18	5	20180309	214000	57311	57327	57305	57327	58	6290
SPFB.Si-3.18	5	20180309	214500	57328	57328	57320	57322	70	6291
SPFB.Si-3.18	5	20180309	215000	57318	57318	57318	57318	1	6292
SPFB.Si-3.18	5	20180309	215500	57320	57320	57307	57307	67	6293
SPFB.Si-3.18	5	20180309	220000	57310	57310	57310	57310	8	6294
SPFB.Si-3.18	5	20180309	220500	57310	57325	57303	57304	91	6295
SPFB.Si-3.18	5	20180309	221500	57295	57295	57270	57274	860	6296
SPFB.Si-3.18	5	20180309	222000	57280	57298	57274	57288	218	6297
SPFB.Si-3.18	5	20180309	222500	57287	57302	57281	57285	74	6298
SPFB.Si-3.18	5	20180309	223000	57291	57302	57286	57289	30	6299
SPFB.Si-3.18	5	20180309	223500	57283	57284	57278	57284	23	6300
SPFB.Si-3.18	5	20180309	224000	57279	57280	57273	57273	14	6301
SPFB.Si-3.18	5	20180309	224500	57279	57279	57262	57262	217	6302
SPFB.Si-3.18	5	20180309	225000	57261	57269	57256	57269	92	6303
SPFB.Si-3.18	5	20180309	225500	57259	57269	57257	57262	18	6304
SPFB.Si-3.18	5	20180309	230000	57261	57261	57251	57251	42	6305
SPFB.Si-3.18	5	20180309	230500	57261	57271	57261	57264	271	6306
SPFB.Si-3.18	5	20180309	231000	57265	57296	57265	57296	302	6307
SPFB.Si-3.18	5	20180309	231500	57278	57284	57278	57280	18	6308
SPFB.Si-3.18	5	20180309	232000	57278	57288	57276	57279	45	6309
SPFB.Si-3.18	5	20180309	232500	57288	57308	57284	57297	73	6310
SPFB.Si-3.18	5	20180309	233000	57304	57318	57300	57300	313	6311
SPFB.Si-3.18	5	20180309	233500	57303	57306	57301	57302	49	6312
SPFB.Si-3.18	5	20180309	234000	57300	57303	57291	57291	127	6313
SPFB.Si-3.18	5	20180309	234500	57285	57293	57279	57291	107	6314
SPFB.Si-3.18	5	20180309	235000	57280	57289	57280	57289	40	6315
SPFB.Si-3.18	5	20180312	100500	57330	57384	57280	57296	2186	6316
SPFB.Si-3.18	5	20180312	101000	57292	57354	57278	57354	1381	6317
SPFB.Si-3.18	5	20180312	101500	57355	57360	57316	57322	1568	6318
SPFB.Si-3.18	5	20180312	102000	57324	57340	57270	57289	1671	6319
SPFB.Si-3.18	5	20180312	102500	57286	57294	57231	57274	2789	6320
SPFB.Si-3.18	5	20180312	103000	57277	57280	57258	57258	2192	6321
SPFB.Si-3.18	5	20180312	103500	57258	57258	57157	57176	5377	6322
SPFB.Si-3.18	5	20180312	104000	57170	57187	57151	57159	3555	6323
SPFB.Si-3.18	5	20180312	104500	57157	57166	57111	57150	4899	6324
SPFB.Si-3.18	5	20180312	105000	57144	57178	57117	57178	4151	6325
SPFB.Si-3.18	5	20180312	105500	57180	57185	57174	57185	1831	6326
SPFB.Si-3.18	5	20180312	110000	57185	57220	57183	57195	3182	6327
SPFB.Si-3.18	5	20180312	110500	57194	57207	57177	57195	1992	6328
SPFB.Si-3.18	5	20180312	111000	57194	57219	57188	57200	1588	6329
SPFB.Si-3.18	5	20180312	111500	57199	57236	57197	57224	2091	6330
SPFB.Si-3.18	5	20180312	112000	57230	57254	57222	57249	3480	6331
SPFB.Si-3.18	5	20180312	112500	57247	57260	57245	57254	1827	6332
SPFB.Si-3.18	5	20180312	113000	57252	57269	57250	57269	1654	6333
SPFB.Si-3.18	5	20180312	113500	57268	57272	57233	57242	3817	6334
SPFB.Si-3.18	5	20180312	114000	57245	57250	57223	57225	1117	6335
SPFB.Si-3.18	5	20180312	114500	57225	57241	57212	57229	1299	6336
SPFB.Si-3.18	5	20180312	115000	57227	57247	57222	57243	762	6337
SPFB.Si-3.18	5	20180312	115500	57250	57264	57235	57259	771	6338
SPFB.Si-3.18	5	20180312	120000	57260	57280	57249	57280	5773	6339
SPFB.Si-3.18	5	20180312	120500	57286	57298	57250	57298	1773	6340
SPFB.Si-3.18	5	20180312	121000	57298	57322	57294	57317	1434	6341
SPFB.Si-3.18	5	20180312	121500	57318	57328	57305	57313	605	6342
SPFB.Si-3.18	5	20180312	122000	57311	57333	57289	57313	3430	6343
SPFB.Si-3.18	5	20180312	122500	57314	57335	57305	57330	598	6344
SPFB.Si-3.18	5	20180312	123000	57334	57347	57325	57329	5050	6345
SPFB.Si-3.18	5	20180312	123500	57332	57352	57324	57351	2710	6346
SPFB.Si-3.18	5	20180312	124000	57350	57367	57339	57363	2045	6347
SPFB.Si-3.18	5	20180312	124500	57365	57389	57360	57389	1379	6348
SPFB.Si-3.18	5	20180312	125000	57393	57400	57373	57388	1568	6349
SPFB.Si-3.18	5	20180312	125500	57385	57415	57385	57414	956	6350
SPFB.Si-3.18	5	20180312	130000	57414	57440	57406	57426	2036	6351
SPFB.Si-3.18	5	20180312	130500	57430	57454	57412	57452	3593	6352
SPFB.Si-3.18	5	20180312	131000	57451	57495	57435	57495	5380	6353
SPFB.Si-3.18	5	20180312	131500	57492	57509	57454	57470	3560	6354
SPFB.Si-3.18	5	20180312	132000	57470	57470	57452	57453	2306	6355
SPFB.Si-3.18	5	20180312	132500	57453	57479	57449	57460	4239	6356
SPFB.Si-3.18	5	20180312	133000	57460	57462	57448	57459	2406	6357
SPFB.Si-3.18	5	20180312	133500	57459	57468	57447	57451	2418	6358
SPFB.Si-3.18	5	20180312	134000	57452	57477	57445	57466	3972	6359
SPFB.Si-3.18	5	20180312	134500	57464	57475	57449	57449	3695	6360
SPFB.Si-3.18	5	20180312	135000	57457	57476	57453	57466	300	6361
SPFB.Si-3.18	5	20180312	135500	57467	57475	57449	57475	1083	6362
SPFB.Si-3.18	5	20180312	140000	57477	57499	57454	57484	987	6363
SPFB.Si-3.18	5	20180312	141000	57493	57515	57476	57476	3014	6364
SPFB.Si-3.18	5	20180312	141500	57477	57488	57421	57426	1396	6365
SPFB.Si-3.18	5	20180312	142000	57423	57445	57423	57433	858	6366
SPFB.Si-3.18	5	20180312	142500	57429	57476	57428	57467	1783	6367
SPFB.Si-3.18	5	20180312	143000	57467	57493	57461	57480	3729	6368
SPFB.Si-3.18	5	20180312	143500	57480	57495	57480	57495	2685	6369
SPFB.Si-3.18	5	20180312	144000	57494	57521	57493	57516	1980	6370
SPFB.Si-3.18	5	20180312	144500	57516	57518	57481	57500	1094	6371
SPFB.Si-3.18	5	20180312	145000	57500	57521	57492	57509	13541	6372
SPFB.Si-3.18	5	20180312	145500	57510	57520	57500	57515	2441	6373
SPFB.Si-3.18	5	20180312	150000	57519	57520	57500	57514	844	6374
SPFB.Si-3.18	5	20180312	150500	57513	57519	57481	57499	1116	6375
SPFB.Si-3.18	5	20180312	151000	57497	57500	57477	57487	398	6376
SPFB.Si-3.18	5	20180312	151500	57488	57507	57486	57507	295	6377
SPFB.Si-3.18	5	20180312	152000	57505	57510	57490	57501	489	6378
SPFB.Si-3.18	5	20180312	152500	57498	57529	57498	57514	681	6379
SPFB.Si-3.18	5	20180312	153000	57514	57562	57513	57562	1964	6380
SPFB.Si-3.18	5	20180312	153500	57561	57564	57552	57563	2354	6381
SPFB.Si-3.18	5	20180312	154000	57559	57564	57538	57559	747	6382
SPFB.Si-3.18	5	20180312	154500	57552	57569	57549	57564	1601	6383
SPFB.Si-3.18	5	20180312	155000	57568	57580	57556	57573	1573	6384
SPFB.Si-3.18	5	20180312	155500	57571	57571	57520	57525	379	6385
SPFB.Si-3.18	5	20180312	160000	57524	57541	57518	57540	354	6386
SPFB.Si-3.18	5	20180312	160500	57533	57548	57529	57535	356	6387
SPFB.Si-3.18	5	20180312	161000	57541	57571	57536	57563	478	6388
SPFB.Si-3.18	5	20180312	161500	57563	57564	57535	57552	519	6389
SPFB.Si-3.18	5	20180312	162000	57558	57585	57506	57515	1307	6390
